costat,curcdq,datafmt,indfmt,consol,sic,datadate,gvkey,tic,atq,ceqq
A,USD,STD,BANK,C,6020,2010-12-31,163667,OTTW,195.1270,21.6870
I,USD,STD,BANK,C,6020,2010-12-31,163867,SGBK,638.0650,95.7920
A,USD,STD,BANK,C,6020,2010-12-31,163920,WAL,6193.8830,471.3470
I,USD,STD,BANK,C,6020,2010-12-31,163926,COBK,590.3420,69.4120
I,USD,STD,BANK,C,6020,2010-12-31,164364,ISBC,9602.1310,901.2790
I,USD,STD,BANK,C,6020,2010-12-31,164368,FSGI,1168.5480,61.6560
A,USD,STD,BANK,C,6020,2010-12-31,164633,HOMB,3762.6460,427.4690
A,USD,STD,BANK,C,6020,2010-12-31,164647,PEBC,245.7920,27.3920
A,USD,STD,BANK,C,6020,2010-12-31,165284,FBIZ,1107.0570,55.3350
A,USD,STD,BANK,C,6020,2010-12-31,165630,SSBI,347.9330,47.1920
I,USD,STD,BANK,C,6020,2010-12-31,165714,PBCA.,435.5500,34.1560
I,USD,STD,BANK,C,6020,2010-12-31,165723,TNCC,1453.0720,104.3370
I,USD,STD,BANK,C,6020,2010-12-31,166723,HBMD,300.2190,23.0160
A,USD,STD,BANK,C,6020,2010-12-31,170396,CUBI,1374.4070,105.1400
A,USD,STD,BANK,C,6020,2010-12-31,170419,HTB,,
I,USD,STD,BANK,C,6020,2010-12-31,174301,LMST,1723.9520,151.6480
I,USD,STD,BANK,C,6020,2010-12-31,174313,LTXB,2941.9950,396.5890
I,USD,STD,BANK,C,6020,2010-12-31,175290,3FENB,502.2840,31.6330
I,USD,STD,BANK,C,6020,2010-12-31,175380,CNLA,109.2590,11.4280
A,USD,STD,BANK,C,6020,2010-12-31,175607,FRST,590.8240,99.1140
I,USD,STD,BANK,C,6020,2010-12-31,175879,CNBV,49.3460,6.6610
I,USD,STD,BANK,C,6020,2010-12-31,176065,GFLB,1556.0820,70.4060
I,USD,STD,BANK,C,6020,2010-12-31,176375,PSTB,616.1080,177.1010
I,USD,STD,BANK,C,6020,2010-12-31,176475,3PBCP,298.8290,27.2600
A,USD,STD,BANK,C,6020,2010-12-31,176828,CARE,3706.0690,325.5720
I,USD,STD,BANK,C,6020,2010-12-31,177944,EBTX,1466.4970,137.1410
I,USD,STD,BANK,C,6020,2010-12-31,178545,FFNW,1193.6580,174.4780
I,USD,STD,BANK,C,6020,2010-12-31,179003,FABK,345.2520,66.7270
A,USD,STD,BANK,C,6020,2010-12-31,179234,SFBC,334.6390,26.9030
I,USD,STD,BANK,C,6020,2010-12-31,179247,VGBK,452.5070,41.3710
I,USD,STD,BANK,C,6020,2010-12-31,179361,CBNJ,1061.0420,132.1540
I,USD,STD,BANK,C,6020,2010-12-31,179395,CRPB,313.2600,48.5410
A,USD,STD,BANK,C,6020,2010-12-31,179552,EMPK,328.8020,29.9650
I,USD,STD,BANK,C,6020,2010-12-31,179586,FUBC,1267.7520,174.0500
I,USD,STD,BANK,C,6020,2010-12-31,180109,MLVF,691.4040,64.6310
I,USD,STD,BANK,C,6020,2010-12-31,180169,BKJ,370.2550,50.1380
I,USD,STD,BANK,C,6020,2010-12-31,180654,CCNB,71.8870,14.7710
A,USD,STD,BANK,C,6020,2010-12-31,180958,FSFG,515.0970,54.1510
I,USD,STD,BANK,C,6020,2010-12-31,181975,HNB,504.6900,37.8180
I,USD,STD,BANK,C,6020,2010-12-31,183494,3284B,5316.6540,357.2980
I,USD,STD,BANK,C,6020,2010-12-31,183617,VLLX,204.6530,32.5990
I,USD,STD,BANK,C,6020,2010-12-31,183826,STBZ,2828.5790,359.3430
I,USD,STD,BANK,C,6020,2010-12-31,184064,XBKS.1,251.2010,48.7890
I,USD,STD,BANK,C,6020,2010-12-31,184117,AFCB,278.0150,49.5770
A,USD,STD,BANK,C,6020,2010-12-31,184167,FIBK,7500.9700,686.8020
A,USD,STD,BANK,C,6020,2010-12-31,185168,EMYB,513.8840,36.7290
A,USD,STD,BANK,C,6020,2010-12-31,185824,BKU,10869.5600,1253.5080
I,USD,STD,BANK,C,6020,2010-12-31,187164,HMST,2485.6970,58.7890
A,USD,STD,BANK,C,6020,2010-12-31,187236,MSBI,1634.3220,59.1650
I,USD,STD,BANK,C,6020,2010-12-31,187252,FCB,2453.6610,
I,USD,STD,BANK,C,6020,2010-12-31,187549,CBF,3496.9910,875.3030
I,USD,STD,BANK,C,6020,2010-12-31,187736,SVBT.1,845.2710,72.3360
A,USD,STD,BANK,C,6020,2010-12-31,190963,NBHC,5105.5210,993.7590
I,USD,STD,BANK,C,6020,2010-12-31,193855,WEBK,262.0020,20.4080
I,USD,STD,BANK,C,6020,2010-12-31,197855,WLBC,257.5460,93.8290
A,USD,STD,BANK,C,6020,2010-12-31,211732,BMA,8441.4460,1045.6860
A,USD,STD,BANK,C,6020,2010-12-31,223148,IBN,,
A,USD,STD,BANK,C,6020,2010-12-31,241366,BCH,39524.7490,3039.9310
A,USD,STD,BANK,C,6020,2010-12-31,248136,MFG,1886268.0810,
A,USD,STD,BANK,C,6020,2010-12-31,252819,WF,257763.6230,12859.3720
A,USD,STD,BANK,C,6020,2010-12-31,252940,MUFG,2481233.3440,111440.6270
A,USD,STD,BANK,C,6020,2010-12-31,258664,ITCLY,15438.2690,1189.2650
I,USD,STD,BANK,C,6020,2010-12-31,264418,FCTY,308.3640,44.3380
A,USD,STD,BANK,C,6020,2010-12-31,266160,CZWI,580.3380,51.8010
A,USD,STD,BANK,C,6020,2010-12-31,275661,NCJ,,
A,USD,STD,BANK,C,6020,2010-12-31,285313,BSBR,225279.7080,44107.5810
A,CAD,STD,BANK,C,6020,2011-01-31,015580,BMO,413244.0000,19422.0000
A,CAD,STD,BANK,C,6020,2011-01-31,015581,CM,363219.0000,13021.0000
A,CAD,STD,BANK,C,6020,2011-01-31,015582,BNS,541268.0000,24106.0000
A,CAD,STD,BANK,C,6020,2011-01-31,015620,NTIOF,152508.0000,6299.0000
A,CAD,STD,BANK,C,6020,2011-01-31,015633,RY,721110.0000,35252.0000
A,CAD,STD,BANK,C,6020,2011-01-31,015706,TD,616368.0000,38129.0000
I,USD,STD,BANK,C,6020,2011-01-31,016926,MFLR,245.4990,20.8870
A,USD,STD,BANK,C,6020,2011-03-31,002002,BPOP,38736.2670,3754.7460
A,USD,STD,BANK,C,6020,2011-03-31,002005,BOH,12962.3040,996.2250
A,USD,STD,BANK,C,6020,2011-03-31,002019,BK,266444.0000,33258.0000
A,USD,STD,BANK,C,6020,2011-03-31,002620,0176A,80642.0000,10355.0000
A,USD,STD,BANK,C,6020,2011-03-31,002968,JPM,2198161.0000,172798.0000
I,USD,STD,BANK,C,6020,2011-03-31,003071,CRBC,9724.1130,665.4460
I,USD,STD,BANK,C,6020,2011-03-31,003082,CYN.1,21635.9320,1985.5380
A,USD,STD,BANK,C,6020,2011-03-31,003231,CMA,55017.0000,5877.0000
A,USD,STD,BANK,C,6020,2011-03-31,003238,CBSH,19017.2960,2068.7220
A,USD,STD,BANK,C,6020,2011-03-31,003643,CFR,17941.6440,2097.3510
A,USD,STD,BANK,C,6020,2011-03-31,004640,FITB,110485.0000,11765.0000
A,USD,STD,BANK,C,6020,2011-03-31,004674,RF,131756.0000,13230.0000
I,USD,STD,BANK,C,6020,2011-03-31,004678,FMER,14466.5090,1519.9570
A,USD,STD,BANK,C,6020,2011-03-31,004685,TRMK,9514.4620,1160.2290
A,USD,STD,BANK,C,6020,2011-03-31,004690,FCNCA,21167.4950,1789.1330
A,USD,STD,BANK,C,6020,2011-03-31,004699,MTB,67881.2080,7764.1330
A,USD,STD,BANK,C,6020,2011-03-31,004723,USB,311462.0000,28577.0000
A,USD,STD,BANK,C,6020,2011-03-31,004737,FHN,24438.3440,2344.8920
A,USD,STD,BANK,C,6020,2011-03-31,005786,HBAN,52948.5090,4676.0920
I,USD,STD,BANK,C,6020,2011-03-31,007067,MI.1,49640.9460,6221.6770
A,USD,STD,BANK,C,6020,2011-03-31,007647,BAC,2274532.0000,214314.0000
A,USD,STD,BANK,C,6020,2011-03-31,007982,NTRS,92679.2000,6928.2000
A,USD,STD,BANK,C,6020,2011-03-31,008007,WFC,1244666.0000,123004.0000
A,USD,STD,BANK,C,6020,2011-03-31,008245,PNC,259378.0000,30485.0000
A,USD,STD,BANK,C,6020,2011-03-31,009061,HBC2,196587.0000,15656.0000
A,USD,STD,BANK,C,6020,2011-03-31,009783,KEY,90438.0000,9134.0000
I,USD,STD,BANK,C,6020,2011-03-31,010063,STL.2,2392.5450,219.5690
A,USD,STD,BANK,C,6020,2011-03-31,010137,SMFG,1665093.0090,61560.5970
I,USD,STD,BANK,C,6020,2011-03-31,010187,STI.1,170794.0000,19051.0000
A,USD,STD,BANK,C,6020,2011-03-31,010916,UMBF,13352.3200,1078.9890
I,USD,STD,BANK,C,6020,2011-03-31,011482,WTNY,11496.0740,1242.0540
I,USD,STD,BANK,C,6020,2011-03-31,011513,WL,10728.2000,490.9000
A,USD,STD,BANK,C,6020,2011-03-31,011687,ZION,50807.7080,4583.4530
A,USD,STD,BANK,C,6020,2011-03-31,011842,ASB,21473.5650,2679.4760
A,USD,STD,BANK,C,6020,2011-03-31,011856,TFC,157039.0000,16611.0000
A,USD,STD,BANK,C,6020,2011-03-31,011861,VLY,14363.8390,1307.5240
I,USD,STD,BANK,C,6020,2011-03-31,011896,FMBI,8044.9880,932.8260
A,USD,STD,BANK,C,6020,2011-03-31,012673,BCS,,
A,USD,STD,BANK,C,6020,2011-03-31,013041,SNV,28678.2030,1942.9140
A,USD,STD,BANK,C,6020,2011-03-31,014140,SAN,1665595.7340,101676.6660
A,USD,STD,BANK,C,6020,2011-03-31,014172,FULT,15961.1960,1910.3220
A,USD,STD,BANK,C,6020,2011-03-31,014219,CADE,13547.2380,1211.0610
A,USD,STD,BANK,C,6020,2011-03-31,014253,WABC,4937.4290,550.9150
I,USD,STD,BANK,C,6020,2011-03-31,014275,FRCB,23575.9230,2232.3180
A,USD,STD,BANK,C,6020,2011-03-31,014802,NABZY,714145.7750,36140.0980
A,USD,STD,BANK,C,6020,2011-03-31,015149,MCBK,,
A,USD,STD,BANK,C,6020,2011-03-31,015181,BBVA,797331.3840,51489.9630
I,USD,STD,BANK,C,6020,2011-03-31,015197,CHFC,5335.0950,563.7390
A,USD,STD,BANK,C,6020,2011-03-31,015199,SRCE,4412.3760,490.4670
A,USD,STD,BANK,C,6020,2011-03-31,015362,WEBNF,644224.0960,41635.0170
I,USD,STD,BANK,C,6020,2011-03-31,015363,TCF,18712.1490,1707.9440
A,USD,STD,BANK,C,6020,2011-03-31,015505,AIBGY,,
A,USD,STD,BANK,C,6020,2011-03-31,015509,HSBC,2597806.0000,146695.0000
A,USD,STD,BANK,C,6020,2011-03-31,015532,BNPQY,,
A,USD,STD,BANK,C,6020,2011-03-31,015552,DNKEY,594624.3980,20062.0140
A,USD,STD,BANK,C,6020,2011-03-31,015576,DB,2612856.0840,70888.0520
A,USD,STD,BANK,C,6020,2011-03-31,015634,NWG,2267988.4140,
A,USD,STD,BANK,C,6020,2011-03-31,015679,UOVEY,174579.3650,16505.2290
A,USD,STD,BANK,C,6020,2011-03-31,015743,DBSDY,232489.6830,21769.8410
A,USD,STD,BANK,C,6020,2011-03-31,015784,SCGLY,1616578.3400,66943.7600
A,USD,STD,BANK,C,6020,2011-03-31,015889,ANZGY,556719.7120,35412.9660
A,USD,STD,BANK,C,6020,2011-03-31,015929,LYG,1576714.3950,71049.3100
I,USD,STD,BANK,C,6020,2011-03-31,016245,PBCT,24962.3000,5160.3000
A,USD,STD,BANK,C,6020,2011-03-31,016305,AGRPY,,
A,USD,STD,BANK,C,6020,2011-03-31,016668,AROW,1978.4040,159.1880
I,USD,STD,BANK,C,6020,2011-03-31,016679,GRAN.1,841.0190,22.2620
A,USD,STD,BANK,C,6020,2011-03-31,016689,NBN,607.3740,64.8850
I,USD,STD,BANK,C,6020,2011-03-31,016698,BMTC,1713.9410,170.6390
A,USD,STD,BANK,C,6020,2011-03-31,016705,CPF,4013.3980,384.9840
I,USD,STD,BANK,C,6020,2011-03-31,016748,CNBKA,2563.5270,147.6200
A,USD,STD,BANK,C,6020,2011-03-31,016777,FBNC,3402.4630,287.0930
A,USD,STD,BANK,C,6020,2011-03-31,016781,CHCO,2699.9240,311.1220
I,USD,STD,BANK,C,6020,2011-03-31,016785,CEBK,487.6250,37.4120
A,USD,STD,BANK,C,6020,2011-03-31,016790,CBU,5549.3720,624.1000
A,USD,STD,BANK,C,6020,2011-03-31,016821,FBP,15104.0900,600.5450
A,USD,STD,BANK,C,6020,2011-03-31,016829,PCLB,204.3020,20.7090
A,USD,STD,BANK,C,6020,2011-03-31,016832,GBCI,6909.8640,839.8890
I,USD,STD,BANK,C,6020,2011-03-31,016836,FFCH,3302.0120,311.5260
A,USD,STD,BANK,C,6020,2011-03-31,016845,FRME,4117.1750,394.3990
A,USD,STD,BANK,C,6020,2011-03-31,016889,INDB,4645.7830,447.9850
A,USD,STD,BANK,C,6020,2011-03-31,016890,IBCP,2476.2040,36.2300
I,USD,STD,BANK,C,6020,2011-03-31,016910,NBBC,1781.6530,109.8210
I,USD,STD,BANK,C,6020,2011-03-31,016929,MBVT,1491.1860,100.8590
A,USD,STD,BANK,C,6020,2011-03-31,016981,OFG,7176.1290,645.1280
A,USD,STD,BANK,C,6020,2011-03-31,016989,PEBK,1072.0460,72.5490
I,USD,STD,BANK,C,6020,2011-03-31,017057,CNOB.1,,
I,USD,STD,BANK,C,6020,2011-03-31,017069,FCAL.1,1830.4330,189.3440
I,USD,STD,BANK,C,6020,2011-03-31,017070,NPBC,8543.2670,1097.6090
A,USD,STD,BANK,C,6020,2011-03-31,017095,ONB,8085.3100,984.0150
A,USD,STD,BANK,C,6020,2011-03-31,017106,PEBO,1801.5900,192.6350
I,USD,STD,BANK,C,6020,2011-03-31,017120,MNSH,18618.2660,1313.5740
A,USD,STD,BANK,C,6020,2011-03-31,017130,STD2,92488.0330,11337.4930
I,USD,STD,BANK,C,6020,2011-03-31,017136,SCNB,1611.2180,130.6550
A,USD,STD,BANK,C,6020,2011-03-31,017145,WAFD,13388.8050,1837.6410
A,USD,STD,BANK,C,6020,2011-03-31,017150,WBS,17964.9460,1786.1140
A,USD,STD,BANK,C,6020,2011-03-31,017151,WSBC,5368.8520,611.9780
I,USD,STD,BANK,C,6020,2011-03-31,017168,RBPAA,929.3740,50.2190
A,USD,STD,BANK,C,6020,2011-03-31,017173,ACNB,975.7170,95.0370
A,USD,STD,BANK,C,6020,2011-03-31,017184,SBCF,2081.3190,119.2380
A,USD,STD,BANK,C,6020,2011-03-31,017195,FFBC,6314.4810,707.9640
A,USD,STD,BANK,C,6020,2011-03-31,017222,ADKT,,
I,USD,STD,BANK,C,6020,2011-03-31,017233,SUSQ,13951.5250,1999.4920
A,USD,STD,BANK,C,6020,2011-03-31,017240,TMP,3278.8940,280.7520
A,USD,STD,BANK,C,6020,2011-03-31,017248,UBSI,7191.3360,799.4630
A,USD,STD,BANK,C,6020,2011-03-31,017269,ASRV,961.0670,87.4740
I,USD,STD,BANK,C,6020,2011-03-31,017367,AMNB,845.2380,109.3720
I,USD,STD,BANK,C,6020,2011-03-31,017388,BYLK,1019.0700,78.9670
I,USD,STD,BANK,C,6020,2011-03-31,017438,BDGE,1074.9070,66.9290
I,USD,STD,BANK,C,6020,2011-03-31,017451,IBTX,,
A,USD,STD,BANK,C,6020,2011-03-31,017534,CCNE,1484.1350,112.8700
A,USD,STD,BANK,C,6020,2011-03-31,017641,BKSC,299.1230,29.3400
A,USD,STD,BANK,C,6020,2011-03-31,017659,CCFN,620.1060,68.5430
I,USD,STD,BANK,C,6020,2011-03-31,017694,CRRB.1,369.9470,24.4810
I,USD,STD,BANK,C,6020,2011-03-31,017696,TSC,,
I,USD,STD,BANK,C,6020,2011-03-31,017709,FNBCQ,,
I,USD,STD,BANK,C,6020,2011-03-31,017715,CVLY,960.7060,61.9500
A,USD,STD,BANK,C,6020,2011-03-31,017724,CNOB,1288.6460,114.8630
I,USD,STD,BANK,C,6020,2011-03-31,017762,CBCRQ,3196.9620,-61.5230
I,USD,STD,BANK,C,6020,2011-03-31,017780,WCBO,2451.8570,255.8640
A,USD,STD,BANK,C,6020,2011-03-31,017795,CNAF,365.6860,47.0280
A,USD,STD,BANK,C,6020,2011-03-31,017877,CHMG,986.7660,98.9860
I,USD,STD,BANK,C,6020,2011-03-31,017908,ALNC,1469.1760,135.0280
I,USD,STD,BANK,C,6020,2011-03-31,017919,CWBS,1032.3410,21.3360
A,USD,STD,BANK,C,6020,2011-03-31,018008,ENBP,755.5660,75.4640
A,USD,STD,BANK,C,6020,2011-03-31,018037,CZNC,1316.2090,146.0530
A,USD,STD,BANK,C,6020,2011-03-31,018040,FRBKQ,877.0810,86.3840
A,USD,STD,BANK,C,6020,2011-03-31,018049,FNB,9755.2810,1128.4140
I,USD,STD,BANK,C,6020,2011-03-31,018110,FFKT,1967.6880,121.2580
A,USD,STD,BANK,C,6020,2011-03-31,018182,FDBC,596.2970,48.3030
A,USD,STD,BANK,C,6020,2011-03-31,018241,FCF,5762.3660,752.1320
I,USD,STD,BANK,C,6020,2011-03-31,018247,FNBG,696.5900,69.3400
A,USD,STD,BANK,C,6020,2011-03-31,018276,THFF,2496.1640,334.6320
A,USD,STD,BANK,C,6020,2011-03-31,018301,FKYS,809.2830,79.1950
I,USD,STD,BANK,C,6020,2011-03-31,018307,FLIC,1735.0120,165.0770
A,USD,STD,BANK,C,6020,2011-03-31,018329,BUSE,3517.9650,324.3090
I,USD,STD,BANK,C,6020,2011-03-31,018332,FCBN,8542.5710,698.0460
A,USD,STD,BANK,C,6020,2011-03-31,018358,FUNC,1516.5510,67.1510
A,USD,STD,BANK,C,6020,2011-03-31,018385,FRAF,971.9830,84.3400
A,USD,STD,BANK,C,6020,2011-03-31,018434,ALRS,1185.4510,97.9750
A,USD,STD,BANK,C,6020,2011-03-31,018533,HBNC,1382.3900,97.8020
A,USD,STD,BANK,C,6020,2011-03-31,018732,LKFN,2749.2400,251.0530
I,USD,STD,BANK,C,6020,2011-03-31,018854,IOFB,420.9780,
A,USD,STD,BANK,C,6020,2011-03-31,018946,MFBP,297.2200,25.0640
A,USD,STD,BANK,C,6020,2011-03-31,018974,PMHG,,
I,USD,STD,BANK,C,6020,2011-03-31,019024,IBNKQ,2179.9600,-147.5250
I,USD,STD,BANK,C,6020,2011-03-31,019049,BTFG,2184.7600,116.3650
A,USD,STD,BANK,C,6020,2011-03-31,019094,NBTB,5477.6120,539.0760
A,USD,STD,BANK,C,6020,2011-03-31,019137,OVBC,874.2880,69.4330
A,USD,STD,BANK,C,6020,2011-03-31,019150,OSBC,2115.4060,10.0350
I,USD,STD,BANK,C,6020,2011-03-31,019159,PWOD,693.3370,68.9980
A,USD,STD,BANK,C,6020,2011-03-31,019262,CTBI,3459.2710,344.5120
A,USD,STD,BANK,C,6020,2011-03-31,019318,PRK,7323.1050,632.4360
A,USD,STD,BANK,C,6020,2011-03-31,019355,SFNC,3269.3900,399.5470
A,USD,STD,BANK,C,6020,2011-03-31,019428,GSBC,3498.9270,248.6020
I,USD,STD,BANK,C,6020,2011-03-31,019508,STBC,1579.7350,121.1400
A,USD,STD,BANK,C,6020,2011-03-31,019570,STBA,4090.0540,473.7820
I,USD,STD,BANK,C,6020,2011-03-31,019658,TOBC,2616.0140,253.9460
I,USD,STD,BANK,C,6020,2011-03-31,019659,TWCF,365.0470,32.0810
A,USD,STD,BANK,C,6020,2011-03-31,019713,AUB,3812.7000,399.8940
A,USD,STD,BANK,C,6020,2011-03-31,019817,UVSP,2108.5790,268.6730
A,USD,STD,BANK,C,6020,2011-03-31,019873,WASH,2892.2720,273.8850
A,USD,STD,BANK,C,6020,2011-03-31,020019,CVBF,6498.3520,654.6040
A,USD,STD,BANK,C,6020,2011-03-31,020109,CCBG,2662.4940,259.2780
I,USD,STD,BANK,C,6020,2011-03-31,020297,LNBB,1175.3780,84.9380
I,USD,STD,BANK,C,6020,2011-03-31,021374,SAVB,1038.5710,85.8700
A,USD,STD,BANK,C,6020,2011-03-31,021382,STD1,,
A,USD,STD,BANK,C,6020,2011-03-31,021423,UNIB,,
A,USD,STD,BANK,C,6020,2011-03-31,021521,CZFS,840.2480,71.0430
A,USD,STD,BANK,C,6020,2011-03-31,021525,CMTV,532.8380,37.0550
A,USD,STD,BANK,C,6020,2011-03-31,021593,CIVB,1118.5970,74.9670
I,USD,STD,BANK,C,6020,2011-03-31,021595,VIST.1,1411.8440,108.3660
A,USD,STD,BANK,C,6020,2011-03-31,022086,IBOC,12195.5430,1271.6890
I,USD,STD,BANK,C,6020,2011-03-31,022216,NBOH,379.0250,39.7190
A,USD,STD,BANK,C,6020,2011-03-31,022717,SYBT,1919.3230,173.3610
I,USD,STD,BANK,C,6020,2011-03-31,023107,FBMI,1479.4990,116.7960
I,USD,STD,BANK,C,6020,2011-03-31,023111,MSFG,2767.9850,252.8250
A,USD,STD,BANK,C,6020,2011-03-31,023357,QNBC,819.4450,62.6830
A,USD,STD,BANK,C,6020,2011-03-31,023450,NRIM,1095.6630,118.7460
A,USD,STD,BANK,C,6020,2011-03-31,023500,CATY,10614.4090,1195.3950
I,USD,STD,BANK,C,6020,2011-03-31,023553,PCBC.3,5943.1960,659.7180
A,USD,STD,BANK,C,6020,2011-03-31,023554,BBBK,,
A,USD,STD,BANK,C,6020,2011-03-31,024232,HWC,8311.0340,1057.6990
I,USD,STD,BANK,C,6020,2011-03-31,024278,NSFC,529.7850,15.6340
A,USD,STD,BANK,C,6020,2011-03-31,024447,BOKF,23701.0230,2576.1330
I,USD,STD,BANK,C,6020,2011-03-31,024466,IBKC,9945.4230,1313.7240
A,USD,STD,BANK,C,6020,2011-03-31,024578,SWDBY,268502.0390,11261.9560
I,USD,STD,BANK,C,6020,2011-03-31,025140,HFFC,1207.2830,95.5360
A,USD,STD,BANK,C,6020,2011-03-31,025173,RNST,4422.1640,473.3540
A,USD,STD,BANK,C,6020,2011-03-31,025236,PNBC,1080.7340,32.6730
I,USD,STD,BANK,C,6020,2011-03-31,025376,COLB.1,4264.3190,714.0830
A,USD,STD,BANK,C,6020,2011-03-31,025481,NKSH,1026.6630,133.6650
A,USD,STD,BANK,C,6020,2011-03-31,025714,SHG,254359.5540,22884.5380
I,USD,STD,BANK,C,6020,2011-03-31,025719,CASB,1457.2050,17.0380
A,USD,STD,BANK,C,6020,2011-03-31,025751,BLX,5301.0000,708.0000
I,USD,STD,BANK,C,6020,2011-03-31,025860,SBIB,5049.5470,623.0810
A,USD,STD,BANK,C,6020,2011-03-31,026071,FCBC,2240.9800,277.8460
A,USD,STD,BANK,C,6020,2011-03-31,027886,UBCP,432.0760,35.7510
A,USD,STD,BANK,C,6020,2011-03-31,028022,BANF,5239.6580,466.8270
I,USD,STD,BANK,C,6020,2011-03-31,028135,CVBK,404.3940,1.2910
I,USD,STD,BANK,C,6020,2011-03-31,028152,MSL,1026.7990,117.1410
A,USD,STD,BANK,C,6020,2011-03-31,028155,TCBK,2195.7380,201.8110
I,USD,STD,BANK,C,6020,2011-03-31,028267,AVLY,413.1620,42.5970
A,USD,STD,BANK,C,6020,2011-03-31,028278,GABC,1761.6390,151.3340
I,USD,STD,BANK,C,6020,2011-03-31,028620,PFC,2061.9520,226.6390
I,USD,STD,BANK,C,6020,2011-03-31,028833,CLDB,489.5680,43.8820
A,USD,STD,BANK,C,6020,2011-03-31,028866,CASH,1183.4030,72.9300
A,USD,STD,BANK,C,6020,2011-03-31,028967,QCRH,1873.6940,131.1420
A,USD,STD,BANK,C,6020,2011-03-31,029061,RVSB,859.2630,106.9440
A,USD,STD,BANK,C,6020,2011-03-31,029101,FFIN,3828.2030,456.2150
I,USD,STD,BANK,C,6020,2011-03-31,029211,BPFH,5982.3090,464.0220
A,USD,STD,BANK,C,6020,2011-03-31,029286,BBAR,8778.3640,754.9410
I,USD,STD,BANK,C,6020,2011-03-31,029446,OKSB,2779.0280,311.4480
A,USD,STD,BANK,C,6020,2011-03-31,029466,FBSI,204.1850,19.5150
I,USD,STD,BANK,C,6020,2011-03-31,029525,3FCBS,420.9310,40.2910
I,USD,STD,BANK,C,6020,2011-03-31,029613,CACB,1600.8830,209.5430
A,USD,STD,BANK,C,6020,2011-03-31,029855,FMNB,1014.5610,103.1220
A,USD,STD,BANK,C,6020,2011-03-31,029944,BMBN,416.8740,39.4820
A,USD,STD,BANK,C,6020,2011-03-31,029946,LARK,571.7350,54.5780
A,USD,STD,BANK,C,6020,2011-03-31,029994,FMBH,1487.8430,90.5140
I,USD,STD,BANK,C,6020,2011-03-31,030082,DNBF,610.0090,34.8030
A,USD,STD,BANK,C,6020,2011-03-31,030218,BSAC,49115.0460,3973.3640
A,USD,STD,BANK,C,6020,2011-03-31,030222,ABCB,2918.4230,223.5880
I,USD,STD,BANK,C,6020,2011-03-31,030328,COB,1827.9400,-129.3150
A,USD,STD,BANK,C,6020,2011-03-31,030452,BBD,414678.3400,
A,USD,STD,BANK,C,6020,2011-03-31,030501,KB,242783.9110,18066.5690
A,USD,STD,BANK,C,6020,2011-03-31,030580,ITUB,477971.6880,39129.6960
A,USD,STD,BANK,C,6020,2011-03-31,030582,NBGGY,167007.4460,14069.8990
I,USD,STD,BANK,C,6020,2011-03-31,030640,METR,2320.6310,209.0360
A,USD,STD,BANK,C,6020,2011-03-31,030647,PNBK,709.7140,58.1930
I,USD,STD,BANK,C,6020,2011-03-31,030717,HBKS,271.6050,27.5550
I,USD,STD,BANK,C,6020,2011-03-31,030888,LION.1,1998.5990,95.7560
A,USD,STD,BANK,C,6020,2011-03-31,031028,DIMC,543.3310,51.4920
A,USD,STD,BANK,C,6020,2011-03-31,031218,STBI,379.6020,23.1320
I,USD,STD,BANK,C,6020,2011-03-31,031242,HEOP,970.8610,98.3360
A,USD,STD,BANK,C,6020,2011-03-31,031358,FMCB,1861.1620,178.6510
A,USD,STD,BANK,C,6020,2011-03-31,031368,HAFC,2879.6660,184.0510
A,USD,STD,BANK,C,6020,2011-03-31,031385,JUVF,444.7400,49.9030
I,USD,STD,BANK,C,6020,2011-03-31,031593,FWVB,283.9030,31.5440
I,USD,STD,BANK,C,6020,2011-03-31,031692,MBFI,10071.3430,1153.4650
I,USD,STD,BANK,C,6020,2011-03-31,031702,YCB,783.9510,46.0990
I,USD,STD,BANK,C,6020,2011-03-31,031703,GFED,691.9510,36.1110
I,USD,STD,BANK,C,6020,2011-03-31,031716,WEFP,242.5310,23.6020
A,USD,STD,BANK,C,6020,2011-03-31,031718,ATLO,1003.7310,124.7400
A,USD,STD,BANK,C,6020,2011-03-31,031764,BMRC,1290.6990,125.4840
A,USD,STD,BANK,C,6020,2011-03-31,031895,BHB,1162.4840,104.9500
I,USD,STD,BANK,C,6020,2011-03-31,060983,AMRB,573.3400,89.9500
I,USD,STD,BANK,C,6020,2011-03-31,060984,HSBI,,
A,USD,STD,BANK,C,6020,2011-03-31,060990,BNCC,683.6460,14.8700
A,USD,STD,BANK,C,6020,2011-03-31,061055,AUBN,781.5570,57.8010
A,USD,STD,BANK,C,6020,2011-03-31,061067,CIB,37918.9000,
A,USD,STD,BANK,C,6020,2011-03-31,061394,SRNN,94.8350,15.7090
A,USD,STD,BANK,C,6020,2011-03-31,061452,BAP,29335.5760,2800.5900
A,USD,STD,BANK,C,6020,2011-03-31,061487,BANR,4299.7030,385.3180
A,USD,STD,BANK,C,6020,2011-03-31,061585,FFIC,4316.9450,394.0570
I,USD,STD,BANK,C,6020,2011-03-31,061693,HTLF,4003.3740,250.9170
A,USD,STD,BANK,C,6020,2011-03-31,061796,SOMC,502.4100,50.0710
I,USD,STD,BANK,C,6020,2011-03-31,061885,CPBK,649.1350,48.8750
